Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-21,6-7-12,msp,banking,SCCL,0,3e-06,1,190,1,0.3836231481481481,0.5791915017208253,0.2775217421191571,0.50075,0.1925486875529212,mean
,2022-6-21,6-7-12,msp_ood,banking,SCCL,0,3e-06,1,190,1,0.094764,0.4668759111915599,0.1963444433408936,0.5,0.1925486875529212,mean
,2022-6-21,6-13-44,energy,banking,SCCL,0,3e-06,1,200,1,0.397299537037037,0.5848350101946462,0.2851641132825792,0.5,0.1947502116850127,mean
,2022-6-21,6-13-44,energy_ood,banking,SCCL,0,3e-06,1,200,1,0.0785445,0.4628329869536326,0.1950228423185641,0.5,0.1947502116850127,mean
,2022-6-21,6-13-44,maha,banking,SCCL,0,3e-06,1,200,1,0.7081490740740741,0.8028212556927401,0.5601995158866376,0.648425925925926,0.1947502116850127,mean
,2022-6-21,6-13-44,maha_ood,banking,SCCL,0,3e-06,1,200,1,0.993184,0.995710813903467,0.9891980035884744,0.97275,0.1947502116850127,mean
,2022-6-21,6-13-44,msp,banking,SCCL,0,3e-06,1,200,1,0.3870671296296296,0.5842976456210123,0.2830829670833119,0.5015555555555555,0.1947502116850127,mean
,2022-6-21,6-13-44,msp_ood,banking,SCCL,0,3e-06,1,200,1,0.0888819999999999,0.46535861880243,0.1959606031564443,0.5,0.1947502116850127,mean
,2022-6-21,6-20-5,energy,banking,SCCL,0,3e-06,1,210,1,0.4740898148148148,0.6256494183245789,0.328481946187333,0.5018425925925925,0.1979678238780694,mean
,2022-6-21,6-20-5,energy_ood,banking,SCCL,0,3e-06,1,210,1,0.135464,0.4776827772312996,0.2009078544168704,0.5,0.1979678238780694,mean
,2022-6-21,6-20-5,maha,banking,SCCL,0,3e-06,1,210,1,0.646551388888889,0.7409884167897123,0.5153800235789983,0.6085925925925926,0.1979678238780694,mean
,2022-6-21,6-20-5,maha_ood,banking,SCCL,0,3e-06,1,210,1,0.983283,0.9901679456720608,0.973253936948948,0.9355,0.1979678238780694,mean
,2022-6-21,6-20-5,msp,banking,SCCL,0,3e-06,1,210,1,0.4200449074074074,0.5941253521451858,0.2940858766907359,0.5001111111111111,0.1979678238780694,mean
